bone_id,period_class,group_type,group_order,char_count,ambiguous_count,placeholder_count,damaged_count,characters,characters_simple,sentence_full,sentence_simple
H14398,典賓,InscriptionSentence,1,4,0,0,0,貞|尞|于|土,貞|尞|于|土,貞尞于土,貞尞于土
H14398,典賓,InscriptionSentence,2,4,0,0,0,勿|尞|于|土,勿|尞|于|土,勿尞于土,勿尞于土
H14400,典賓,InscriptionSentence,0,6,0,0,0,今|日|勿|尞|于|土,今|日|勿|尞|于|土,今日勿尞于土,今日勿尞于土
H14401,典賓,InscriptionSentence,0,5,0,0,0,貞|勿|尞|于|土,貞|勿|尞|于|土,貞勿尞于土,貞勿尞于土
H14403,未分期,InscriptionSentence,0,3,0,1,0,未释|土|巳,未释|土|巳,未释土巳,未释土巳
H14404,典賓,InscriptionSentence,0,4,0,0,0,殻|貞|叀|土,殻|貞|叀|土,殻貞叀土,殻貞叀土
H14409,典賓,InscriptionSentence,0,8,0,0,0,辛|卯|卜|告|貞|㞢|于|岳,辛|卯|卜|告|貞|㞢|于|岳,辛卯卜告貞㞢于岳,辛卯卜告貞㞢于岳
H14409,典賓,InscriptionSentence,1,8,0,1,0,甲|午|卜|未释|貞|今|早|擒,甲|午|卜|未释|貞|今|早|擒,甲午卜未释貞今早擒,甲午卜未释貞今早擒
H14410,典賓,InscriptionSentence,0,2,0,1,0,貞|未释,貞|未释,貞未释,貞未释
H14410,典賓,InscriptionSentence,1,6,0,0,0,貞|今|丙|辰|其|雨,貞|今|丙|辰|其|雨,貞今丙辰其雨,貞今丙辰其雨
H14410,典賓,InscriptionSentence,2,5,0,0,0,貞|叀|般|乎|取,貞|叀|般|乎|取,貞叀般乎取,貞叀般乎取
H14410,典賓,InscriptionSentence,3,4,0,0,0,貞|㞢|于|岳,貞|㞢|于|岳,貞㞢于岳,貞㞢于岳
H14410,典賓,InscriptionSentence,4,6,0,5,0,未释|未释|未释|殻|未释|未释,未释|未释|未释|殻|未释|未释,未释未释未释殻未释未释,未释未释未释殻未释未释
H14414,典賓,InscriptionSentence,0,4,0,0,0,貞|㞢|于|岳,貞|㞢|于|岳,貞㞢于岳,貞㞢于岳
H14415,典賓,InscriptionSentence,0,4,0,0,0,貞|㞢|于|岳,貞|㞢|于|岳,貞㞢于岳,貞㞢于岳
H14416,𠂤賓,InscriptionSentence,0,2,0,0,0,貞|商,貞|商,貞商,貞商
H14416,𠂤賓,InscriptionSentence,1,2,0,0,0,㞢|岳,㞢|岳,㞢岳,㞢岳
H14417,𠂤賓,InscriptionSentence,0,5,0,0,0,岳|㞢|于|乙|亥,岳|㞢|于|乙|亥,岳㞢于乙亥,岳㞢于乙亥
H14418,典賓,InscriptionSentence,0,4,0,0,0,貞|㞢|于|岳,貞|㞢|于|岳,貞㞢于岳,貞㞢于岳
H14418,典賓,InscriptionSentence,1,1,0,1,0,未释,未释,未释,未释
H14419,典賓,InscriptionSentence,0,4,0,0,0,勿|㞢|于|岳,勿|㞢|于|岳,勿㞢于岳,勿㞢于岳
H14421,典賓,InscriptionSentence,0,4,0,0,0,貞|岳|򩦔|止,貞|岳|򩦔|止,貞岳򩦔止,貞岳򩦔止
H14421,典賓,InscriptionSentence,1,2,0,0,0,亡|左,亡|左,亡左,亡左
H14422,典賓,InscriptionSentence,0,6,0,0,0,貞|岳|賓|止|我|尞,貞|岳|賓|止|我|尞,貞岳賓止我尞,貞岳賓止我尞
H14422,典賓,InscriptionSentence,1,2,0,0,0,貞|圉,貞|圉,貞圉,貞圉
H14423,𠂤賓,InscriptionSentence,0,6,0,1,0,癸|卯|卜|貞|告|未释,癸|卯|卜|貞|告|未释,癸卯卜貞告未释,癸卯卜貞告未释
H14424,典賓,InscriptionSentence,0,6,0,1,0,戊|貞|岳|未释|未释|木,戊|貞|岳|未释|未释|木,戊貞岳未释未释木,戊貞岳未释未释木
H14425,賓出,InscriptionSentence,0,6,0,0,0,丁|巳|卜|禱|于|岳,丁|巳|卜|禱|于|岳,丁巳卜禱于岳,丁巳卜禱于岳
H14426,典賓,InscriptionSentence,0,6,0,0,0,卯|午|卜|賓|禱|岳,卯|午|卜|賓|禱|岳,卯午卜賓禱岳,卯午卜賓禱岳
H14427,典賓,InscriptionSentence,0,2,0,0,0,禱|岳,禱|岳,禱岳,禱岳
H14428,𠂤賓,InscriptionSentence,0,2,0,0,0,岳|禱,岳|禱,岳禱,岳禱
H14432,典賓,InscriptionSentence,0,4,0,0,0,勿|于|岳|禱,勿|于|岳|禱,勿于岳禱,勿于岳禱
H14432,典賓,InscriptionSentence,1,2,0,1,0,甲|未释,甲|未释,甲未释,甲未释
H14434,典賓,InscriptionSentence,0,6,0,0,0,庚|辰|卜|尞|于|岳,庚|辰|卜|尞|于|岳,庚辰卜尞于岳,庚辰卜尞于岳
H14435,典賓,InscriptionSentence,0,9,0,0,0,癸|卯|卜|貞|尞|于|岳|三|牢,癸|卯|卜|貞|尞|于|岳|三|牢,癸卯卜貞尞于岳三牢,癸卯卜貞尞于岳三牢
H14439,典賓,InscriptionSentence,0,10,0,1,0,酉|卜|未释|尞|于|岳|三|豖|卯|九,酉|卜|未释|尞|于|岳|三|豖|卯|九,酉卜未释尞于岳三豖卯九,酉卜未释尞于岳三豖卯九
H14442,典賓,InscriptionSentence,0,4,0,0,0,貞|尞|于|岳,貞|尞|于|岳,貞尞于岳,貞尞于岳
H14445,典賓,InscriptionSentence,0,9,0,4,0,丙|辰|未释|未释|貞|尞|未释|未释|岳,丙|辰|未释|未释|貞|尞|未释|未释|岳,丙辰未释未释貞尞未释未释岳,丙辰未释未释貞尞未释未释岳
H14446,賓一,InscriptionSentence,0,5,0,0,0,夕|尞|于|岳|雨,夕|尞|于|岳|雨,夕尞于岳雨,夕尞于岳雨
H14447,典賓,InscriptionSentence,0,4,0,0,0,貞|尞|岳|牢,貞|尞|岳|牢,貞尞岳牢,貞尞岳牢
H14447,典賓,InscriptionSentence,1,2,0,0,0,乎|歸,乎|歸,乎歸,乎歸
H14448,典賓,InscriptionSentence,0,7,0,0,0,庚|子|卜|貞|往|尞|岳,庚|子|卜|貞|往|尞|岳,庚子卜貞往尞岳,庚子卜貞往尞岳
H14451,典賓,InscriptionSentence,0,6,0,0,0,晨|三|尞|于|岳|十月,晨|三|尞|于|岳|十月,晨三尞于岳十月,晨三尞于岳十月
H14453,賓一,InscriptionSentence,0,5,0,0,0,乎|雀|尞|于|岳,乎|雀|尞|于|岳,乎雀尞于岳,乎雀尞于岳
H14454,典賓,InscriptionSentence,0,4,0,0,0,貞|今|日|雨,貞|今|日|雨,貞今日雨,貞今日雨
H14454,典賓,InscriptionSentence,1,5,0,0,0,貞|勿|尞|于|岳,貞|勿|尞|于|岳,貞勿尞于岳,貞勿尞于岳
H14454,典賓,InscriptionSentence,2,7,0,0,0,貞|師|追|弗|其|以|牛,貞|師|追|弗|其|以|牛,貞師追弗其以牛,貞師追弗其以牛
H14458,典賓,InscriptionSentence,0,2,0,0,0,取|岳,取|岳,取岳,取岳
H14459,賓一,InscriptionSentence,0,6,0,0,0,癸|丑|卜|旬|亡|祸,癸|丑|卜|旬|亡|祸,癸丑卜旬亡祸,癸丑卜旬亡祸
H14459,賓一,InscriptionSentence,1,6,0,0,0,貞|翌|癸|丑|取|岳,貞|翌|癸|丑|取|岳,貞翌癸丑取岳,貞翌癸丑取岳
H14460,典賓,InscriptionSentence,0,2,0,0,0,取|岳,取|岳,取岳,取岳
H14460,典賓,InscriptionSentence,1,1,0,0,0,亡,亡,亡,亡
H14460,典賓,InscriptionSentence,2,2,0,0,0,取|岳,取|岳,取岳,取岳
H14462,典賓,InscriptionSentence,0,3,0,0,0,未释|未释|未释,未释|未释|未释,未释未释未释,未释未释未释
H14463,典賓,InscriptionSentence,0,4,0,0,0,貞|叀|岳|取,貞|叀|岳|取,貞叀岳取,貞叀岳取
H14472,典賓,InscriptionSentence,0,8,0,0,0,甲|辰|卜|爭|貞|我|舞|岳,甲|辰|卜|爭|貞|我|舞|岳,甲辰卜爭貞我舞岳,甲辰卜爭貞我舞岳
H14473,賓出,InscriptionSentence,0,3,0,0,0,勿|舞|岳,勿|舞|岳,勿舞岳,勿舞岳
H14476,賓一,InscriptionSentence,0,3,0,1,0,未释|未释|岳,未释|未释|岳,未释未释岳,未释未释岳
H14477,典賓,InscriptionSentence,0,3,0,0,0,貞|望|岳,貞|望|岳,貞望岳,貞望岳
H14483,賓出,InscriptionSentence,0,10,0,0,0,庚|御|卜|貞|辛|未|򺵉|岳|㞢|雨,庚|御|卜|貞|辛|未|򺵉|岳|㞢|雨,庚御卜貞辛未򺵉岳㞢雨,庚御卜貞辛未򺵉岳㞢雨
H14484,賓出,InscriptionSentence,0,7,0,3,0,未释|卜|貞|未释|岳|未释|雨,未释|卜|貞|未释|岳|未释|雨,未释卜貞未释岳未释雨,未释卜貞未释岳未释雨
H14489,典賓,InscriptionSentence,0,4,0,0,0,貞|岳|不|我,貞|岳|不|我,貞岳不我,貞岳不我
H14493,典賓,InscriptionSentence,0,4,0,0,0,貞|亡|其|从,貞|亡|其|从,貞亡其从,貞亡其从
H14493,典賓,InscriptionSentence,1,3,0,0,0,𫩀|岳|雨,𫩀|岳|雨,𫩀岳雨,𫩀岳雨
H14495,未分期,InscriptionSentence,0,4,0,0,0,貞|不|隹|岳,貞|不|隹|岳,貞不隹岳,貞不隹岳
H14495,未分期,InscriptionSentence,1,2,0,2,0,未释|未释,未释|未释,未释未释,未释未释
H14499,賓出,InscriptionSentence,0,6,0,0,0,貞|于|未|兄辛|于|岳,貞|于|未|兄辛|于|岳,貞于未兄辛于岳,貞于未兄辛于岳
H14502,賓出,InscriptionSentence,0,2,0,0,0,貞|㞢,貞|㞢,貞㞢,貞㞢
H14502,賓出,InscriptionSentence,1,2,0,0,0,貞|岳,貞|岳,貞岳,貞岳
H14503,𠂤小,InscriptionSentence,0,3,0,0,0,岳|一|豕,岳|一|豕,岳一豕,岳一豕
H14504,典賓,InscriptionSentence,0,4,0,0,0,于|王|十|豚,于|王|十|豚,于王十豚,于王十豚
H14504,典賓,InscriptionSentence,1,3,0,0,0,叀|岳|祀,叀|岳|祀,叀岳祀,叀岳祀
H14510,賓一,InscriptionSentence,0,7,0,0,0,丁|亥|卜|貞|㞢|于|河,丁|亥|卜|貞|㞢|于|河,丁亥卜貞㞢于河,丁亥卜貞㞢于河
H14510,賓一,InscriptionSentence,1,2,0,1,0,丁|未释,丁|未释,丁未释,丁未释
H14511,典賓,InscriptionSentence,0,4,0,0,0,丁|亥|卜|殻,丁|亥|卜|殻,丁亥卜殻,丁亥卜殻
H14511,典賓,InscriptionSentence,1,4,0,0,0,貞|㞢|于|河,貞|㞢|于|河,貞㞢于河,貞㞢于河
H14512,典賓,InscriptionSentence,0,8,1,0,0,丁|子/㜽|卜|殻|貞|㞢|于|从,丁|子|卜|殻|貞|㞢|于|从,丁子/㜽卜殻貞㞢于从,丁子卜殻貞㞢于从
H14514,典賓,InscriptionSentence,0,6,0,1,0,丙|我|亦|㞢|未释|河,丙|我|亦|㞢|未释|河,丙我亦㞢未释河,丙我亦㞢未释河
H14515,典賓,InscriptionSentence,0,3,0,0,0,㞢|于|河,㞢|于|河,㞢于河,㞢于河
H14515,典賓,InscriptionSentence,1,2,0,0,0,貞|翌,貞|翌,貞翌,貞翌
H14516,典賓,InscriptionSentence,0,5,0,0,0,貞|勿|㞢|于|河,貞|勿|㞢|于|河,貞勿㞢于河,貞勿㞢于河
H14516,典賓,InscriptionSentence,1,4,0,0,0,㞢|于|河|二,㞢|于|河|二,㞢于河二,㞢于河二
H14517,典賓,InscriptionSentence,0,4,0,0,0,貞|于|河|㞢,貞|于|河|㞢,貞于河㞢,貞于河㞢
H14517,典賓,InscriptionSentence,1,2,0,1,0,貞|未释,貞|未释,貞未释,貞未释
H14522,典賓,InscriptionSentence,0,9,0,1,0,未释|丑|卜|賓|貞|㞢|匚|于|河,未释|丑|卜|賓|貞|㞢|匚|于|河,未释丑卜賓貞㞢匚于河,未释丑卜賓貞㞢匚于河
H14522,典賓,InscriptionSentence,1,9,1,0,0,卯|卜|賓|貞|翌|乙|子/㜽|易|日,卯|卜|賓|貞|翌|乙|子|易|日,卯卜賓貞翌乙子/㜽易日,卯卜賓貞翌乙子易日
H14523,典賓,InscriptionSentence,0,8,0,1,0,貞|王|勿|舌|河|弗|其|未释,貞|王|勿|舌|河|弗|其|未释,貞王勿舌河弗其未释,貞王勿舌河弗其未释
H14530,典賓,InscriptionSentence,0,7,0,3,0,貞|未释|匚|未释|河|𫹉|未释,貞|未释|匚|未释|河|𫹉|未释,貞未释匚未释河𫹉未释,貞未释匚未释河𫹉未释
H14532,典賓,InscriptionSentence,0,6,0,2,0,未释|告|未释|河|未释|若,未释|告|未释|河|未释|若,未释告未释河未释若,未释告未释河未释若
H14538,典賓,InscriptionSentence,0,4,0,0,0,貞|禱|于|河,貞|禱|于|河,貞禱于河,貞禱于河
H14538,典賓,InscriptionSentence,1,3,0,2,0,未释|受|未释,未释|受|未释,未释受未释,未释受未释
H14540,𠂤賓,InscriptionSentence,0,8,0,2,0,未释|禱|于|河|三|牢|寧|未释,未释|禱|于|河|三|牢|寧|未释,未释禱于河三牢寧未释,未释禱于河三牢寧未释
H14543,典賓,InscriptionSentence,0,4,0,0,0,貞|于|河|禱,貞|于|河|禱,貞于河禱,貞于河禱
H14546,典賓,InscriptionSentence,0,5,0,0,0,貞|勿|禱|于|河,貞|勿|禱|于|河,貞勿禱于河,貞勿禱于河
H14548,典賓,InscriptionSentence,0,5,0,0,0,亡|其|來|自|西,亡|其|來|自|西,亡其來自西,亡其來自西
H14548,典賓,InscriptionSentence,1,4,0,2,0,未释|來|未释|西,未释|來|未释|西,未释來未释西,未释來未释西
H14548,典賓,InscriptionSentence,2,4,0,0,0,勿|于|河|禱,勿|于|河|禱,勿于河禱,勿于河禱
H14551,賓一,InscriptionSentence,0,10,0,0,0,丁|丑|卜|爭|貞|乎|雀|祀|于|河,丁|丑|卜|爭|貞|乎|雀|祀|于|河,丁丑卜爭貞乎雀祀于河,丁丑卜爭貞乎雀祀于河
H14552,賓一,InscriptionSentence,0,12,0,1,0,未释|卯|卜|丙|尞|于|河|十|牛|宜|十|牛,未释|卯|卜|丙|尞|于|河|十|牛|宜|十|牛,未释卯卜丙尞于河十牛宜十牛,未释卯卜丙尞于河十牛宜十牛
H14552,賓一,InscriptionSentence,1,4,0,2,0,尞|未释|亥|未释,尞|未释|亥|未释,尞未释亥未释,尞未释亥未释
H14557,典賓,InscriptionSentence,0,8,0,3,0,丙|午|未释|貞|尞|未释|三|未释,丙|午|未释|貞|尞|未释|三|未释,丙午未释貞尞未释三未释,丙午未释貞尞未释三未释
H14559,𠂤賓,InscriptionSentence,0,8,0,0,0,尞|于|河|一|牢|坎|二|牢,尞|于|河|一|牢|坎|二|牢,尞于河一牢坎二牢,尞于河一牢坎二牢
H14559,𠂤賓,InscriptionSentence,1,8,0,0,0,尞|于|河|一|牢|坎|二|牢,尞|于|河|一|牢|坎|二|牢,尞于河一牢坎二牢,尞于河一牢坎二牢
H14560,典賓,InscriptionSentence,0,8,0,2,0,壬|戌|未释|貞|尞|未释|河|牢,壬|戌|未释|貞|尞|未释|河|牢,壬戌未释貞尞未释河牢,壬戌未释貞尞未释河牢
H14567,典賓,InscriptionSentence,0,8,0,4,0,未释|未释|未释|賓|貞|尞|未释|未释,未释|未释|未释|賓|貞|尞|未释|未释,未释未释未释賓貞尞未释未释,未释未释未释賓貞尞未释未释
H14567,典賓,InscriptionSentence,1,5,0,2,0,未释|尞|于|河|未释,未释|尞|于|河|未释,未释尞于河未释,未释尞于河未释
H14567,典賓,InscriptionSentence,2,1,0,0,0,未释,未释,未释,未释
H14570,典賓,InscriptionSentence,0,11,0,0,0,癸|亥|卜|爭|貞|尞|于|河|不|򬜜|鼄,癸|亥|卜|爭|貞|尞|于|河|不|򬜜|鼄,癸亥卜爭貞尞于河不򬜜鼄,癸亥卜爭貞尞于河不򬜜鼄
H14575,賓一,InscriptionSentence,0,10,0,0,0,庚|申|卜|殻|貞|取|河|㞢|从|雨,庚|申|卜|殻|貞|取|河|㞢|从|雨,庚申卜殻貞取河㞢从雨,庚申卜殻貞取河㞢从雨
H14578,典賓,InscriptionSentence,0,10,0,4,0,貞|未释|未释|𫹉|未释|三|牛|未释|二|牛,貞|未释|未释|𫹉|未释|三|牛|未释|二|牛,貞未释未释𫹉未释三牛未释二牛,貞未释未释𫹉未释三牛未释二牛
H14584,賓出,InscriptionSentence,0,12,0,1,0,乙|巳|卜|貞|叀|辛|亥|𫹉|未释|十月|在|鬥,乙|巳|卜|貞|叀|辛|亥|𫹉|未释|十月|在|鬥,乙巳卜貞叀辛亥𫹉未释十月在鬥,乙巳卜貞叀辛亥𫹉未释十月在鬥
H14589,賓一,InscriptionSentence,0,7,0,2,0,未释|來|辛|亥|𫹉|河|未释,未释|來|辛|亥|𫹉|河|未释,未释來辛亥𫹉河未释,未释來辛亥𫹉河未释
H14590,典賓,InscriptionSentence,0,12,0,1,0,戊|午|卜|爭|貞|今|未释|辛|酉|乎|𫹉|河,戊|午|卜|爭|貞|今|未释|辛|酉|乎|𫹉|河,戊午卜爭貞今未释辛酉乎𫹉河,戊午卜爭貞今未释辛酉乎𫹉河
H14593,典賓,InscriptionSentence,0,6,0,3,0,未释|叀|辛|未释|未释|河,未释|叀|辛|未释|未释|河,未释叀辛未释未释河,未释叀辛未释未释河
H14593,典賓,InscriptionSentence,1,4,0,2,0,貞|未释|途|未释,貞|未释|途|未释,貞未释途未释,貞未释途未释
H14596,典賓,InscriptionSentence,0,5,0,3,0,未释|未释|未释|𫹉|河,未释|未释|未释|𫹉|河,未释未释未释𫹉河,未释未释未释𫹉河
H14602,賓一,InscriptionSentence,0,6,0,3,0,未释|乍|賓|未释|未释|河,未释|乍|賓|未释|未释|河,未释乍賓未释未释河,未释乍賓未释未释河
H14607,賓三,InscriptionSentence,0,17,0,7,0,未释|辰|卜|賓|未释|未释|于|河|未释|牢|沈|五|未释|宜|未释|未释|夕,未释|辰|卜|賓|未释|未释|于|河|未释|牢|沈|五|未释|宜|未释|未释|夕,未释辰卜賓未释未释于河未释牢沈五未释宜未释未释夕,未释辰卜賓未释未释于河未释牢沈五未释宜未释未释夕
H14607,賓三,InscriptionSentence,1,3,0,3,0,未释|未释|未释,未释|未释|未释,未释未释未释,未释未释未释
H14609,𠂤賓,InscriptionSentence,0,8,0,1,0,未释|坎|于|河|一|牢|四|夕,未释|坎|于|河|一|牢|四|夕,未释坎于河一牢四夕,未释坎于河一牢四夕
H14612,𠂤賓,InscriptionSentence,0,4,0,2,0,未释|于|河|未释,未释|于|河|未释,未释于河未释,未释于河未释
H14612,𠂤賓,InscriptionSentence,1,4,0,1,0,甲|申|卜|未释,甲|申|卜|未释,甲申卜未释,甲申卜未释
H14613,𠂤賓,InscriptionSentence,0,8,0,4,0,未释|未释|于|河|未释|牢|坎|未释,未释|未释|于|河|未释|牢|坎|未释,未释未释于河未释牢坎未释,未释未释于河未释牢坎未释
H14614,典賓,InscriptionSentence,0,8,0,2,0,丙|午|卜|未释|未释|河|弗|若,丙|午|卜|未释|未释|河|弗|若,丙午卜未释未释河弗若,丙午卜未释未释河弗若
H14614,典賓,InscriptionSentence,1,6,0,1,0,丙|午|卜|爭|貞|未释,丙|午|卜|爭|貞|未释,丙午卜爭貞未释,丙午卜爭貞未释
H14614,典賓,InscriptionSentence,2,6,0,3,0,未释|巳|未释|未释|二告|小告,未释|巳|未释|未释|二告|小告,未释巳未释未释二告小告,未释巳未释未释二告小告
H14615,典賓,InscriptionSentence,0,8,0,1,0,未释|午|卜|賓|貞|河|求|我,未释|午|卜|賓|貞|河|求|我,未释午卜賓貞河求我,未释午卜賓貞河求我
H14623,典賓,InscriptionSentence,0,5,0,0,0,貞|河|不|其|匄,貞|河|不|其|匄,貞河不其匄,貞河不其匄
H14625,賓三,InscriptionSentence,0,13,0,6,0,未释|未释|卜|爭|貞|未释|河|豐|其|未释|未释|叀|未释,未释|未释|卜|爭|貞|未释|河|豐|其|未释|未释|叀|未释,未释未释卜爭貞未释河豐其未释未释叀未释,未释未释卜爭貞未释河豐其未释未释叀未释
H14625,賓三,InscriptionSentence,1,9,0,4,0,庚|未释|㞢|于|未释|于|未释|率|未释,庚|未释|㞢|于|未释|于|未释|率|未释,庚未释㞢于未释于未释率未释,庚未释㞢于未释于未释率未释
H14626,𠂤小,InscriptionSentence,0,5,0,1,0,貞|令|未释|屰|河,貞|令|未释|屰|河,貞令未释屰河,貞令未释屰河
H14627,𠂤賓,InscriptionSentence,0,4,0,2,0,未释|旁|未释|河,未释|旁|未释|河,未释旁未释河,未释旁未释河
H14636,典賓,InscriptionSentence,0,3,0,0,0,發|于|河,發|于|河,發于河,發于河
H14642,賓一,InscriptionSentence,0,6,0,3,0,未释|翌|未释|丑|未释|河,未释|翌|未释|丑|未释|河,未释翌未释丑未释河,未释翌未释丑未释河
H14650,賓出,InscriptionSentence,0,4,0,0,0,兇|羊|㞢|豚,兇|羊|㞢|豚,兇羊㞢豚,兇羊㞢豚
H14651,賓出,InscriptionSentence,0,4,0,0,0,貞|㞢|于|兇,貞|㞢|于|兇,貞㞢于兇,貞㞢于兇
H14651,賓出,InscriptionSentence,1,2,0,1,0,貞|未释,貞|未释,貞未释,貞未释
H14655,典賓,InscriptionSentence,0,7,0,0,0,己|巳|卜|貞|尞|于|兇,己|巳|卜|貞|尞|于|兇,己巳卜貞尞于兇,己巳卜貞尞于兇
H14655,典賓,InscriptionSentence,1,2,0,1,0,貞|未释,貞|未释,貞未释,貞未释
H14660,𠂤賓,InscriptionSentence,0,9,1,1,0,未释|亥|卜|尞|于|兇|𰇑/򧄿|二|牛,未释|亥|卜|尞|于|兇|𰇑|二|牛,未释亥卜尞于兇𰇑/򧄿二牛,未释亥卜尞于兇𰇑二牛
H14663,典賓,InscriptionSentence,0,4,0,2,0,未释|尞|未释|兇,未释|尞|未释|兇,未释尞未释兇,未释尞未释兇
H14663,典賓,InscriptionSentence,1,4,0,3,0,于|未释|未释|未释,于|未释|未释|未释,于未释未释未释,于未释未释未释
H14664,𠂤歷,InscriptionSentence,0,8,0,0,0,乙|亥|卜|尞|兇|羊|宜|牢,乙|亥|卜|尞|兇|羊|宜|牢,乙亥卜尞兇羊宜牢,乙亥卜尞兇羊宜牢
H14664,𠂤歷,InscriptionSentence,1,2,0,1,0,未释|禱,未释|禱,未释禱,未释禱
H14666,賓一,InscriptionSentence,0,8,0,0,0,乙|卯|卜|殻|貞|尞|于|兇,乙|卯|卜|殻|貞|尞|于|兇,乙卯卜殻貞尞于兇,乙卯卜殻貞尞于兇
H14667,典賓,InscriptionSentence,0,8,0,0,0,己|巳|卜|殻|貞|尞|于|兇,己|巳|卜|殻|貞|尞|于|兇,己巳卜殻貞尞于兇,己巳卜殻貞尞于兇
H14668,典賓,InscriptionSentence,0,9,0,1,0,乙|巳|卜|爭|貞|勿|未释|于|兇,乙|巳|卜|爭|貞|勿|未释|于|兇,乙巳卜爭貞勿未释于兇,乙巳卜爭貞勿未释于兇
H14671,典賓,InscriptionSentence,0,6,0,2,0,未释|㞢|于|未释|一|夕,未释|㞢|于|未释|一|夕,未释㞢于未释一夕,未释㞢于未释一夕
H14671,典賓,InscriptionSentence,1,4,0,0,0,帝|受|我|佑,帝|受|我|佑,帝受我佑,帝受我佑
H14671,典賓,InscriptionSentence,2,4,0,0,0,貞|尞|于|兇,貞|尞|于|兇,貞尞于兇,貞尞于兇
H14671,典賓,InscriptionSentence,3,2,0,1,0,貞|未释,貞|未释,貞未释,貞未释
H14673,典賓,InscriptionSentence,0,4,0,0,0,尞|于|󿯟|東,尞|于|󿯟|東,尞于󿯟東,尞于󿯟東
H14673,典賓,InscriptionSentence,1,5,0,0,0,貞|勿|尞|于|兇,貞|勿|尞|于|兇,貞勿尞于兇,貞勿尞于兇
H14673,典賓,InscriptionSentence,2,3,0,0,0,尞|于|兇,尞|于|兇,尞于兇,尞于兇
H14676,𠂤小,InscriptionSentence,0,4,0,1,0,未释|多子|于|兇,未释|多子|于|兇,未释多子于兇,未释多子于兇
H14677,典賓,InscriptionSentence,0,3,0,1,0,未释|于|兇,未释|于|兇,未释于兇,未释于兇
H14679,典賓,InscriptionSentence,0,4,0,1,0,貞|兇|未释|雨,貞|兇|未释|雨,貞兇未释雨,貞兇未释雨
H14681,賓出,InscriptionSentence,0,6,0,1,0,兒|兇|未释|占|曰|未释,兒|兇|未释|占|曰|未释,兒兇未释占曰未释,兒兇未释占曰未释
H14681,賓出,InscriptionSentence,1,4,0,0,0,卯|八|牛|禱,卯|八|牛|禱,卯八牛禱,卯八牛禱
H14682,賓出,InscriptionSentence,0,3,0,0,0,不|貞|兇,不|貞|兇,不貞兇,不貞兇
H14682,賓出,InscriptionSentence,1,4,0,0,0,勿|大|于|河,勿|大|于|河,勿大于河,勿大于河
H14683,歷二,InscriptionSentence,0,3,0,1,0,己|未释|兇,己|未释|兇,己未释兇,己未释兇
H14684,典賓,InscriptionSentence,0,9,0,1,0,未释|申|卜|亘|今|日|不|其|雨,未释|申|卜|亘|今|日|不|其|雨,未释申卜亘今日不其雨,未释申卜亘今日不其雨
